title,brand,price,img_url,category,shelf_life,id
"G1 Cologne Spray - No Gas Perfume, Floral & Sweet, Skin Friendly, For Women",Engage,299.0,https://www.bigbasket.com/media/uploads/p/l/30008985_2-engage-g1-cologne-for-women.jpg,Beauty & Hygiene,520.0,120
Jaggery Bucket,BB Royal,100.0,https://www.bigbasket.com/media/uploads/p/l/40211198_1-bb-royal-jaggery-bucket.jpg,"Foodgrains, Oil & Masala",180.0,121
Moisturizing Aloe Vera Face Wash,Himalaya,470.0,https://www.bigbasket.com/media/uploads/p/l/1212021_1-himalaya-moisturizing-aloe-vera-face-wash.jpg,Beauty & Hygiene,520.0,122
ARMAF VENTANA Eau de Parfum For Men 100ml,Armaf,1550.0,https://www.bigbasket.com/media/uploads/p/l/40254692_3-armaf-ventana-pour-hole-eau-de-parfum-long-lasting-fragrance-for-men.jpg,Beauty & Hygiene,520.0,123
"Stainless Steel Hanger - Sturdy, Long Lasting, Easy Way To Organise Clothes",Swastik Housewares,400.0,https://www.bigbasket.com/media/uploads/p/l/40241860_1-swastik-housewares-stainless-steel-hanger-sturdy-long-lasting-easy-way-to-organise-clothes.jpg,Cleaning & Household,730.0,124
Fitness Health Supplement - Micronised Creatine Monohydrate Powder,Healthvit,700.0,https://www.bigbasket.com/media/uploads/p/l/40216323_2-healthvit-fitness-health-supplement-micronised-creatine-monohydrate-powder.jpg,Beauty & Hygiene,520.0,125
"Aloe Vera Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",Nivea,129.0,https://www.bigbasket.com/media/uploads/p/l/40251049_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene,520.0,126
"2-in-1 Makeup/Cosmetic Brush - Black, BB1210",Beautiful Show,349.0,https://www.bigbasket.com/media/uploads/p/l/40172543_4-beautiful-show-2-in-1-makeupcosmetic-brush-black-bb1210.jpg,Beauty & Hygiene,520.0,127
Hair Growth Serum With Vitamin C - Oil Free Formula,Spruce Shave Club,549.0,https://www.bigbasket.com/media/uploads/p/l/40188240_1-spruce-shave-club-hair-growth-serum-with-vitamin-c-oil-free-formula.jpg,Beauty & Hygiene,520.0,128
Popular Plastic Strip Bucket - Blue,BB Home,299.0,https://www.bigbasket.com/media/uploads/p/l/40172182_8-bb-home-popular-plastic-strip-bucket-blue.jpg,Cleaning & Household,730.0,129
Water Juice Glass Set - Salsa Hi Ball,Ocean,1040.0,https://www.bigbasket.com/media/uploads/p/l/40086474_6-ocean-water-juice-glass-set-salsa-hi-ball.jpg,"Kitchen, Garden & Pets",,130
"Atta With 9 Multigrains, High Fibre & High Protein Soft Rotis",BB Royal,68.0,https://www.bigbasket.com/media/uploads/p/l/40189431_3-bb-royal-multigrain-atta-fortified.jpg,"Foodgrains, Oil & Masala",180.0,131
All-Matte Eyeliner,ColorBar,700.0,https://www.bigbasket.com/media/uploads/p/l/40173296_4-colorbar-all-matte-eyeliner.jpg,Beauty & Hygiene,520.0,132
"Deodorant Roll On - For Women, Whitening Sensitive, 48H Protection, 0% Alcohol",Nivea,99.0,https://www.bigbasket.com/media/uploads/p/l/40243494_1-nivea-deodorant-roll-on-for-women-whitening-sensitive-48h-protection-0-alcohol.jpg,Beauty & Hygiene,520.0,133
Orosa Flawless Finish Concealer,CHAMBOR,825.0,https://www.bigbasket.com/media/uploads/p/l/40167317_1-chambor-orosa-flawless-finish-concealer.jpg,Beauty & Hygiene,520.0,134
Eyeliner,Eyetex Dazller,60.0,https://www.bigbasket.com/media/uploads/p/l/40212468_2-eyetex-dazller-eyeliner.jpg,Beauty & Hygiene,520.0,135
Honey & Almonds Nourishing Skin Cream - With Wheatgerm Oil & Natural Screen,Joy,165.0,https://www.bigbasket.com/media/uploads/p/l/40157238_2-joy-honey-almonds-nourishing-skin-cream.jpg,Beauty & Hygiene,520.0,136
100% Natural Premium Californian Inshell Walnut,Happilo,1095.0,https://www.bigbasket.com/media/uploads/p/l/40123728_9-happilo-premium-100-natural-californian-inshell-walnut-kernels-value-pack.jpg,Gourmet & World Food,,137
Premium Round Plastic Container With Lid - Pink,Mastercook,150.0,https://www.bigbasket.com/media/uploads/p/l/1213403_1-mastercook-premium-round-plastic-container-with-lid-pink.jpg,"Kitchen, Garden & Pets",,138
Claywhite Black Clay Skin Whitening Face Pack,Lotus Herbals,605.0,https://www.bigbasket.com/media/uploads/p/l/40030674_3-lotus-herbals-claywhite-black-clay-skin-whitening-face-pack.jpg,Beauty & Hygiene,520.0,139
"Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable",HAZEL,1499.0,https://www.bigbasket.com/media/uploads/p/l/40230334_1-hazel-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable.jpg,Cleaning & Household,730.0,140
